cell_type	comparison	gene_symbol	full_logFC	full_PValue	full_FDR	n_lodo_runnable	n_lodo_gene_tested	n_lodo_same_direction	fraction_lodo_same_direction	n_lodo_nominal_0_05	n_lodo_FDR_0_10	n_lodo_FDR_0_05	min_lodo_logFC	max_lodo_logFC	leave_out_donors	stable_direction_all_lodo	gene_tested_all_lodo	stable_tested_direction_all_lodo	stable_direction_min_80pct	retained_nominal_signal_any_lodo
Fibroblast	organic_ED_vs_normal	HOXC10	2.42796541351942	0.000127373065583699	0.0590913780671494	8	8	8	1	8	5	0	2.08008052140009	2.69298180356887	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	GRIK1	2.54433535662005	0.000137679569326533	0.0590913780671494	8	8	8	1	8	2	0	2.4172382899595	2.71892200093633	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	HOXC11	2.42396919393269	0.000138035230654289	0.0590913780671494	8	8	8	1	8	2	0	2.24956007561444	2.82383546860775	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CA2	2.80747433068056	0.000143004871666078	0.0590913780671494	8	8	8	1	8	2	1	2.60655923815868	3.03155240797594	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	ARHGAP24	-0.999773563937669	0.000144388676892865	0.0590913780671494	8	8	8	1	8	1	0	-1.04578054929426	-0.917902024103892	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	MOCOS	1.20760122632959	0.000145861904011053	0.0590913780671494	8	8	8	1	8	3	0	1.08452231407483	1.31604456293343	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	FILIP1L	2.77056008278688	0.00014667400669197	0.0590913780671494	8	8	8	1	8	4	1	2.5748246559988	3.00869373800869	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	RENBP	-1.66975021032087	0.000147724495436968	0.0590913780671494	8	8	8	1	8	2	0	-1.76364683728544	-1.52048244284108	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CDH5	-2.25711345642423	0.000153080338609358	0.0590913780671494	8	8	8	1	8	2	1	-2.63242170582795	-1.8269559796492	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	HAND2	-1.50399625977964	0.000155756496783734	0.0590913780671494	8	8	8	1	8	3	1	-1.6672387180186	-1.38012637547098	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	KCNE5	1.75998386975118	0.000157234473532754	0.0590913780671494	8	8	8	1	8	2	0	1.63774486138233	1.89759963830699	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	LMCD1	-0.849405018264291	0.000168156181662862	0.0590913780671494	8	8	8	1	8	1	0	-0.943743915317637	-0.769728339907111	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PLA2G2A	2.44362436062518	0.000168268899517743	0.0590913780671494	8	8	8	1	8	2	1	2.24196293731217	2.65533330879827	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CTSH	-1.60147225758293	0.000168722751512287	0.0590913780671494	8	8	8	1	8	2	0	-1.78189829679492	-1.29301314606216	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	MORN4	1.02073735487015	0.000169510550967153	0.0590913780671494	8	8	8	1	8	1	0	0.937963779416398	1.05028621114111	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CDKN2A	-3.45921568149354	0.000187858494223569	0.0634874312735376	8	8	8	1	8	2	0	-3.9316774888698	-2.04645160262272	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	NPR3	-1.54077965542148	0.000190215418490232	0.0634874312735376	8	8	8	1	8	2	1	-1.78092530051669	-1.42143571487564	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	DDB2	-1.17433068185738	0.000201412341551222	0.0658240708732086	8	8	8	1	8	4	0	-1.277060893747	-1.05975498614037	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	GBP1	2.26089709250467	0.00020612404171595	0.0659891396407778	8	8	8	1	8	2	2	2.0122153593933	2.87598177983115	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	ARHGAP22	-2.10359594011234	0.000215301943623613	0.0675488317924724	8	8	8	1	8	2	0	-2.31663892612844	-1.75318564789009	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	AKR1C2	-1.47681340062738	0.000244789817435405	0.0751721322000361	8	8	8	1	8	3	0	-1.74276092163745	-1.16556467231314	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PLIN4	1.51479965473507	0.000249184093478796	0.0751721322000361	8	8	8	1	8	1	0	1.28457171441228	1.88369199428988	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	TCEAL6	1.93386068323006	0.00025862599395596	0.0765484144752291	8	8	8	1	8	2	0	1.70871092300712	2.18947265662271	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SORT1	1.25150616204023	0.000281726903526566	0.0818416654744673	8	8	8	1	8	1	1	1.06471533201204	1.43690211342983	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PLEKHF1	-1.16893446262224	0.00029083759813622	0.0829521709447798	8	8	8	1	8	3	0	-1.28100307674964	-1.0802091904334	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	COL10A1	-4.48225832796341	0.000311445598928216	0.0866585181733078	8	8	8	1	8	1	0	-5.00523651026688	-2.85230913198822	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	GPD1	2.06108438306286	0.000318018157357482	0.0866585181733078	8	8	8	1	8	2	0	1.82377477682535	2.46674459418317	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	DLX5	-2.09724707000261	0.000324636774790289	0.0866585181733078	8	8	8	1	8	3	0	-2.3569588664579	-1.882161209928	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	NEFM	-2.88727108234659	0.000332985087874153	0.0866585181733078	8	8	8	1	8	2	0	-3.31806529455443	-2.58665408915757	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CCDC173	1.61659453294301	0.000337825488619277	0.0866585181733078	8	8	8	1	8	2	0	1.51035581680638	1.72313759839245	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	IGF1	1.29436475753649	0.000346788629849932	0.0866585181733078	8	8	8	1	8	1	1	1.18345208615702	1.4199134611715	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	UNC5B-AS1	-2.08943495787645	0.000348340978156883	0.0866585181733078	8	8	8	1	8	2	0	-2.37721349478517	-1.90844021941292	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	FAM53C	1.39431388311717	0.000357800150135314	0.0866585181733078	8	8	8	1	8	2	0	1.16956578745092	1.4736827585545	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SULF2	-1.23388813229114	0.00035977121880515	0.0866585181733078	8	8	8	1	8	1	0	-1.34767402443577	-1.0466028937598	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PLEKHA6	-1.50761867750819	0.0003665218478959	0.0866585181733078	8	8	8	1	8	2	0	-1.69274164391109	-1.24764942886584	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	BMPER	2.13443792080567	0.00036954603444773	0.0866585181733078	8	8	8	1	8	1	1	1.98462461158106	2.36377203487777	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	C11orf96	2.08659707758008	0.000370123077555404	0.0866585181733078	8	8	8	1	8	1	0	1.72646371706661	2.36717201629304	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CILP2	-3.87728606173945	0.000400711429777162	0.0919936674054285	8	8	8	1	8	2	0	-4.46323012653084	-2.71616135930603	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	C3orf80	-2.88546642800872	0.000407152349701852	0.0919936674054285	8	8	8	1	8	2	0	-3.4439186984516	-2.58357181050243	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	RTN1	2.16458569369477	0.000428006787970478	0.0919936674054285	8	8	8	1	8	2	0	1.88918861528309	2.32638705071239	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	OMG	-2.6003593556155	0.000431078928785092	0.0919936674054285	8	8	8	1	8	3	0	-3.01600474714988	-2.17762216510456	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	TRIB1	3.44980126031282	0.000432735853941355	0.0919936674054285	8	8	8	1	8	2	0	2.91197585115124	4.03836020471687	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	LVRN	-1.44925119255231	0.000436039389613963	0.0919936674054285	8	8	8	1	8	1	0	-1.63244633073875	-1.22727089315942	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CHDH	-1.37216670458944	0.000441108313794655	0.0919936674054285	8	8	8	1	8	1	0	-1.50084450079705	-1.29910400117634	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	BBC3	-1.30847316296701	0.000448282700013806	0.0919936674054285	8	8	8	1	8	2	0	-1.503302473028	-1.21504165921234	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	ZMAT3	-0.793101855438174	0.000458220090385767	0.0919936674054285	8	8	8	1	8	0	0	-0.858980714329079	-0.675258685521927	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	RP3-510D11.2	-1.69354366026285	0.000462159997663414	0.0919936674054285	8	8	8	1	8	1	0	-1.93995307916508	-1.58737548176677	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SRD5A2	2.08112401754061	0.000476920789519255	0.0919936674054285	8	8	8	1	8	2	1	1.82847987809282	2.65497132465689	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SMOC1	1.54341432173688	0.000482878720277582	0.0919936674054285	8	8	8	1	8	1	1	1.40377711345865	1.71332842581974	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	EPB41L4B	2.10646770110389	0.000483665806648859	0.0919936674054285	8	8	8	1	8	2	0	1.78761042260786	2.40571412459175	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	DIRC3	1.88617040753658	0.000484574863026497	0.0919936674054285	8	8	8	1	8	1	1	1.69386970652762	2.06350028692186	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	MEG3	1.13638693219324	0.000488230046829324	0.0919936674054285	8	8	8	1	8	2	0	0.983254199558363	1.40785659639247	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SMARCA1	0.843678345801067	0.000490242508059023	0.0919936674054285	8	8	8	1	8	1	0	0.798107868872156	0.916652903683051	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	THRB	-1.16410762934071	0.000492603306053165	0.0919936674054285	8	8	8	1	8	2	0	-1.39329675110393	-0.990464123905669	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PLIN1	3.98552992128876	0.000500135265812724	0.0923014342918142	8	8	8	1	8	1	0	3.34406562995115	4.79479416211336	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CTD-2013N24.2	2.10476950208711	0.000510637514444919	0.0931438452220632	8	8	8	1	8	2	0	1.80710643894831	2.25983386876832	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PGF	2.38881871176399	0.000534479636061848	0.0957232819616712	8	8	8	1	8	2	0	2.08201175729585	2.66162967065122	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	MEGF10	-2.12304755834979	0.000538984636178956	0.0957232819616712	8	8	8	1	8	1	0	-2.57306881631564	-1.90069148829666	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	MTTP	2.54273918922853	0.00054781598191474	0.0957232819616712	8	8	8	1	8	1	0	2.19651242021629	3.07180866664718	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	LCN12	2.63797322072749	0.000550893024787303	0.0957232819616712	8	8	8	1	8	2	0	2.40025234884444	2.94290558296675	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	FAM65C	-1.37365328655927	0.000559097548049991	0.0957232819616712	8	8	8	1	8	1	0	-1.63384865678381	-1.10314229397274	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	ANKRD37	1.07811935389502	0.00056139108436755	0.0957232819616712	8	8	8	1	8	0	0	0.876163291327937	1.19528210080626	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Macrophage	diabetic_ED_vs_normal	HLA-DQA2	-8.1833439856146	5.64353651151814e-07	0.00612493017595064	3	3	3	1	3	3	1	-8.37873122559948	-8.03531285770262	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Macrophage	non_diabetic_ED_vs_normal	HLA-DQA2	-8.87601905517534	6.80546683371126e-07	0.00685106346149712	3	3	3	1	3	3	2	-9.07845973870105	-8.72178827559074	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Macrophage	organic_ED_vs_normal	HLA-DQA2	-8.40541908148024	4.03691528736291e-09	3.99170183614444e-05	7	7	7	1	7	7	7	-8.76916195659834	-8.26785803982533	DMED1,DMED2,ED1,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	ERAP2	-4.07416883361962	4.63810736902245e-06	0.0310333164396307	3	3	3	1	3	1	1	-4.24606463826165	-3.69339926083347	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	TRIB1	4.48685276198921	1.51106691612704e-05	0.0310333164396307	3	3	3	1	3	1	0	4.2324337350907	5.05839365348659	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	DNAH11	-4.77839937046901	1.55083464756083e-05	0.0310333164396307	3	3	3	1	3	1	0	-5.008120729031	-4.38242206832288	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	DUSP5	3.55450969066455	1.64364031462581e-05	0.0310333164396307	3	3	3	1	3	1	0	3.45000065941594	3.72236328055699	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	GSC	-2.86957169753249	1.66103438100939e-05	0.0310333164396307	3	3	3	1	3	1	1	-2.98082978270537	-2.63410281768724	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	ABCC9	-2.62902657458597	2.00171243323662e-05	0.0310333164396307	3	3	3	1	3	1	1	-2.76664869286508	-2.31620768205699	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	NEDD9	2.49971800091054	2.08938362101967e-05	0.0310333164396307	3	3	3	1	3	1	1	2.39989345849016	2.79308991999473	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	GUCY1A2	-2.18078661550501	3.46122988486715e-05	0.0417670389148131	3	3	3	1	3	1	0	-2.25309677282066	-2.02476039066874	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	THBD	2.17043042738684	3.81269277455662e-05	0.0417670389148131	3	3	3	1	3	1	0	2.04333984018242	2.28814557805991	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	CSGALNACT1	-2.42304157661403	4.84254189604274e-05	0.0417670389148131	3	3	3	1	3	1	0	-2.55851355748098	-2.07332035354415	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	KCNJ8	-2.13391638748164	5.9005042363605e-05	0.0417670389148131	3	3	3	1	3	1	0	-2.21185369712513	-1.98304797267392	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	THBS1	3.57087971665322	5.91198562409889e-05	0.0417670389148131	3	3	3	1	3	1	0	3.34709141508082	3.908461928388	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	HSPB8	2.360683049453	7.4245287909113e-05	0.0417670389148131	3	3	3	1	3	1	0	2.20097742759268	2.70931951997155	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	HBEGF	3.92814587198095	7.54996383347423e-05	0.0417670389148131	3	3	3	1	3	1	0	3.76280535379589	4.23908895875386	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	COLEC11	-3.44005928880552	7.69662145680674e-05	0.0417670389148131	3	3	3	1	3	1	1	-3.74981918702992	-3.05102211551804	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	CSPG4	1.9713456920937	7.82822434484539e-05	0.0417670389148131	3	3	3	1	3	1	0	1.82922444009024	2.17434604247881	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	DLX5	-2.24255648477894	8.03409485428159e-05	0.0417670389148131	3	3	3	1	3	1	0	-2.36851774001078	-2.06318876412052	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	DLX6	-2.23911278823824	8.6520277010623e-05	0.0417670389148131	3	3	3	1	3	1	0	-2.40741675660905	-2.03122278435491	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	FABP4	-2.655249452053	8.70247870027822e-05	0.0417670389148131	3	3	3	1	3	1	1	-2.85307382803295	-2.19965599588998	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	ADAMTS9	2.4411799409653	8.72082432538655e-05	0.0417670389148131	3	3	3	1	3	1	0	2.20759369372656	2.81790082841293	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	BTC	2.59609802545093	8.91287710291026e-05	0.0417670389148131	3	3	3	1	3	1	0	2.39588634128766	2.80654352983852	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	HIC1	-1.95553659570981	9.20539132228502e-05	0.0417670389148131	3	3	3	1	3	1	0	-2.07468704344752	-1.71233190200097	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	NR4A3	4.67005139925669	9.23960656959412e-05	0.0417670389148131	3	3	3	1	3	0	0	4.37691868023651	5.36468375688853	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	MAP3K7CL	2.38814383147254	9.93602889307232e-05	0.043043705167197	3	3	3	1	3	1	0	2.30207883767334	2.64669917387876	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	WFDC1	1.89840928516924	0.000120923256473368	0.0501670180675185	3	3	3	1	3	1	0	1.79005310755482	2.02320506607156	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	HGF	-1.79249572934224	0.000125453733745838	0.0501670180675185	3	3	3	1	3	1	0	-1.82042720880285	-1.7307852393364	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	BTN3A2	-2.18464752719866	0.000160212563900129	0.0592468895679616	3	3	3	1	3	1	0	-2.33926192091862	-1.94202221789433	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	ANK3	-3.52606857144403	0.000165787618454181	0.0592468895679616	3	3	3	1	3	1	1	-3.81273584170512	-3.28139998712578	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	JPH4	-2.98516597813426	0.000166786700853457	0.0592468895679616	3	3	3	1	3	1	0	-3.17154786007811	-2.7306420302295	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	QPRT	-2.40710012504781	0.000175755531302034	0.0592468895679616	3	3	3	1	3	1	0	-2.50229699634872	-2.27116670693006	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	GGT5	-2.3085328945987	0.00017665226282647	0.0592468895679616	3	3	3	1	3	1	1	-2.50223938900514	-1.95102550011958	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	CRISPLD2	1.66827055597526	0.000190626280038482	0.0619356697987532	3	3	3	1	3	1	0	1.52337819668475	1.81365158258001	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	STC1	3.37354244926289	0.00020706580195264	0.0645811579631638	3	3	3	1	3	1	0	2.91222373408309	4.23083120228969	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	BAG3	1.84072592120745	0.000217014198512391	0.0645811579631638	3	3	3	1	3	1	0	1.76247392556362	1.95981578455126	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	HSD11B2	-2.78910230151347	0.000217403147899465	0.0645811579631638	3	3	3	1	3	1	0	-2.86384237677304	-2.70844097675395	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	STEAP4	-2.79670161680672	0.00023899299306602	0.069022504136317	3	3	3	1	3	1	0	-2.98357417760475	-2.45003331836014	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	SASH1	-1.54673213493239	0.000275392045210039	0.070629016350324	3	3	3	1	3	0	0	-1.61970773523702	-1.44924281718611	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	GPRC5A	3.34735759879069	0.000275748049004455	0.070629016350324	3	3	3	1	3	0	0	3.3318446283424	3.45496526554363	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	PGAM2	1.56149986671147	0.000278345057044619	0.070629016350324	3	3	3	1	3	0	0	1.56123720398248	1.62222238420921	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	LSP1	-1.82343099882224	0.000301708461107374	0.070629016350324	3	3	3	1	3	1	0	-1.98531681133207	-1.54015210778714	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Mural	diabetic_ED_vs_normal	LFNG	-2.71674735781816	0.000302583002949633	0.070629016350324	3	3	3	1	3	1	0	-2.97607621239975	-2.2439105988916	N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
